,pressure,wavenumber,opd,w0,g0
420,19,5263.1578947368425,0.0,0.0,0.0
421,19,5555.555555555556,0.0,0.0,0.0
422,19,5882.352941176471,0.0,0.0,0.0
423,19,6250.0,0.0,0.0,0.0
424,19,6666.666666666667,0.0,0.0,0.0
425,19,7142.857142857143,0.0,0.0,0.0
426,19,7692.307692307692,0.0,0.0,0.0
427,19,8333.333333333334,0.0,0.0,0.0
428,19,9090.90909090909,0.0,0.0,0.0
429,19,10000.0,0.0,0.0,0.0
430,19,11111.111111111111,0.0,0.0,0.0
431,19,12500.0,0.0,0.0,0.0
432,19,14285.714285714286,0.0,0.0,0.0
433,19,16666.666666666668,0.0,0.0,0.0
434,19,20000.0,0.0,0.0,0.0
435,19,25000.0,0.0,0.0,0.0
436,19,33333.333333333336,0.0,0.0,0.0
437,20,4000.0,0.0,0.0,0.0
438,20,4166.666666666667,0.0,0.0,0.0
439,20,4347.826086956522,0.0,0.0,0.0
440,20,4545.454545454545,0.0,0.0,0.0
441,20,4761.9047619047615,0.0,0.0,0.0
442,20,5000.0,0.0,0.0,0.0
443,20,5263.1578947368425,0.0,0.0,0.0
444,20,5555.555555555556,0.0,0.0,0.0
445,20,5882.352941176471,0.0,0.0,0.0
446,20,6250.0,0.0,0.0,0.0
447,20,6666.666666666667,0.0,0.0,0.0
448,20,7142.857142857143,0.0,0.0,0.0
449,20,7692.307692307692,0.0,0.0,0.0
450,20,8333.333333333334,0.0,0.0,0.0
451,20,9090.90909090909,0.0,0.0,0.0
452,20,10000.0,0.0,0.0,0.0
453,20,11111.111111111111,0.0,0.0,0.0
454,20,12500.0,0.0,0.0,0.0
455,20,14285.714285714286,0.0,0.0,0.0
456,20,16666.666666666668,0.0,0.0,0.0
457,20,20000.0,0.0,0.0,0.0
458,20,25000.0,0.0,0.0,0.0
459,20,33333.333333333336,0.0,0.0,0.0
460,21,4000.0,0.0,0.0,0.0
461,21,4166.666666666667,0.0,0.0,0.0
462,21,4347.826086956522,0.0,0.0,0.0
463,21,4545.454545454545,0.0,0.0,0.0
464,21,4761.9047619047615,0.0,0.0,0.0
465,21,5000.0,0.0,0.0,0.0
466,21,5263.1578947368425,0.0,0.0,0.0
467,21,5555.555555555556,0.0,0.0,0.0
468,21,5882.352941176471,0.0,0.0,0.0
469,21,6250.0,0.0,0.0,0.0
470,21,6666.666666666667,0.0,0.0,0.0
471,21,7142.857142857143,0.0,0.0,0.0
472,21,7692.307692307692,0.0,0.0,0.0
473,21,8333.333333333334,0.0,0.0,0.0
474,21,9090.90909090909,0.0,0.0,0.0
475,21,10000.0,0.0,0.0,0.0
476,21,11111.111111111111,0.0,0.0,0.0
477,21,12500.0,0.0,0.0,0.0
478,21,14285.714285714286,0.0,0.0,0.0
479,21,16666.666666666668,0.0,0.0,0.0
480,21,20000.0,0.0,0.0,0.0
481,21,25000.0,0.0,0.0,0.0
482,21,33333.333333333336,0.0,0.0,0.0
483,22,4000.0,0.0,0.0,0.0
484,22,4166.666666666667,0.0,0.0,0.0
485,22,4347.826086956522,0.0,0.0,0.0
486,22,4545.454545454545,0.0,0.0,0.0
487,22,4761.9047619047615,0.0,0.0,0.0
488,22,5000.0,0.0,0.0,0.0
489,22,5263.1578947368425,0.0,0.0,0.0
490,22,5555.555555555556,0.0,0.0,0.0
491,22,5882.352941176471,0.0,0.0,0.0
492,22,6250.0,0.0,0.0,0.0
493,22,6666.666666666667,0.0,0.0,0.0
494,22,7142.857142857143,0.0,0.0,0.0
